0 0.9999768408360213 2.3159163978609963e-05 0.0 0.0 20110362284039.74 
1 0.9999865528522517 5.49571419567399e-06 6.824614455017892e-06 1.1268190976741636e-06 20110508877575.74 
2 0.9999909090921126 2.029703653421778e-06 5.4819258350114855e-06 1.5792783989336984e-06 20110508877575.75 
3 0.9999931924599915 1.1966330620985216e-06 3.941509097417857e-06 1.6693978490209128e-06 20110508877575.754 
4 0.9999945588124833 8.651586575249996e-07 2.912086006257164e-06 1.6639428529592793e-06 20110508877575.555 
5 0.9999953658259312 6.858387501965286e-07 2.2739998293533477e-06 1.674335489359597e-06 20110508877575.74 
6 0.9999958009584612 5.796482043785751e-07 1.8866941908729777e-06 1.7326991434349268e-06 20110508877575.73 
7 0.9999959860758468 5.167430874867823e-07 1.657126727539361e-06 1.8400543381740226e-06 20110508877575.73 
8 0.9999960034567579 4.811411111297142e-07 1.5274928640928007e-06 1.9879092669401574e-06 20110508877575.73 
9 0.999995908379751 4.631245626422513e-07 1.4618533245216357e-06 2.166642361603565e-06 20110508877575.758 
10 0.9999957375677934 4.5656296051607626e-07 1.4376566299018638e-06 2.3682126159986643e-06 20110508877575.75 
11 0.9999955151441563 4.5754851617995044e-07 1.4406546703107363e-06 2.586652657312739e-06 20110508877575.715 
12 0.9999952567737548 4.635881050883969e-07 1.4618262090378247e-06 2.8178119310621554e-06 20110508877575.727 
13 0.9999949724853635 4.7310024415857506e-07 1.4954831757457447e-06 3.0589312166393746e-06 20110508877575.676 
14 0.9999946685622502 4.850962420839898e-07 1.538088429253816e-06 3.308253078283565e-06 20110508877575.72 
15 0.9999943487906244 4.98976766863951e-07 1.587511015424926e-06 3.5647215931309994e-06 20110508877575.734 
16 0.9999940152727088 5.144020457898192e-07 1.6425555138743786e-06 3.827769731527478e-06 20110508877575.73 
17 0.9999936689475653 5.312095820723762e-07 1.702665827448705e-06 4.097177025227734e-06 20110508877575.812 
18 0.9999933099163816 5.493628560651605e-07 1.7677416664579469e-06 4.3729790957073695e-06 20110508877575.785 
19 0.9999929376362886 5.689205010151818e-07 1.838029107507183e-06 4.6554141028096865e-06 20110508877575.695 
20 0.9999925510243332 5.900192908876484e-07 1.914061036868743e-06 4.9448953391281e-06 20110508877575.78 
21 0.9999921484979895 6.128667683323142e-07 1.9966324697166746e-06 5.242002772544151e-06 20110508877575.73 
22 0.9999917279682441 6.377409755624169e-07 2.0868016967166935e-06 5.5474890835757225e-06 20110508877575.746 
23 0.9999912867942159 6.649958451879441e-07 2.1859121767870412e-06 5.862297762247941e-06 20110508877575.684 
