0 0.9999768408360213 2.3159163978609963e-05 0.0 0.0 20110362284039.74 
1 0.9999862607145108 5.4957141956739906e-06 7.116752195836824e-06 1.1268190976741638e-06 20110508877575.73 
2 0.9999899357149332 2.1190818844395738e-06 6.296681634962476e-06 1.6485215472824303e-06 20110508877575.727 
3 0.9999911028673907 1.4779747011574752e-06 5.4746447819272e-06 1.9445131261839092e-06 20110508877575.76 
4 0.9999908106269614 1.4220472432722178e-06 5.434804996228023e-06 2.332520799194525e-06 20110508877575.65 
5 0.9999892740935209 1.608902626804851e-06 6.138245013814655e-06 2.9787588384579324e-06 20110508877575.66 
6 0.9999864929731632 1.9830484378321804e-06 7.5420723352091285e-06 3.981906063698408e-06 20110508877575.742 
7 0.99998233888942 2.549594679557474e-06 9.682353242381502e-06 5.429162658056841e-06 20110508877575.74 
8 0.9999765602341035 3.3393037207232445e-06 1.2674174713721032e-05 7.426287462000239e-06 20110508877575.848 
9 0.9999687687124663 4.403949540808355e-06 1.6711714156324592e-05 1.0115623836513508e-05 20110508877575.684 
10 0.999958414598366 5.818114063185631e-06 2.2076682114855488e-05 1.3690605456055776e-05 20110508877575.727 
11 0.9999447495034958 7.683768556770647e-06 2.915541069601469e-05 1.8411317251486604e-05 20110508877575.73 
12 0.999926773875192 1.0137247924161022e-05 3.8465011328959355e-05 2.4623865554743996e-05 20110508877575.797 
13 0.9999031653997021 1.335893591094349e-05 5.068997590030866e-05 3.278568848679763e-05 20110508877575.79 
14 0.9998721831687035 1.7586292926067622e-05 6.673157982664438e-05 4.349895854374768e-05 20110508877575.72 
15 0.9998315407236307 2.3131134561859176e-05 8.777350543537948e-05 5.755463637211901e-05 20110508877575.746 
16 0.9997782388286065 3.0402388567715365e-05 0.00011536835035431664 7.599043247146739e-05 20110508877575.75 
17 0.9997083459028622 3.9935955407076705e-05 0.00015155122901994676 0.00010016691271079311 20110508877575.707 
18 0.9996167102817223 5.243380120726022e-05 0.00019898863206549154 0.00013186728500498354 20110508877575.727 
19 0.9994965836321186 6.88150529297181e-05 0.00026117321037075105 0.0001734281045810048 20110508877575.758 
20 0.9993391286262717 9.028267919588962e-05 0.0003426783532579677 0.00022791034127454506 20110508877575.73 
21 0.9991327760161826 0.00011841036520744911 0.0004494905155805115 0.00029932310302948175 20110508877575.746 
22 0.9988623861340914 0.00015525546570922555 0.0005894424224982891 0.00039291597770108917 20110508877575.754 
23 0.9985081571125373 0.0002035054777809156 0.0007727767619261477 0.00051556064775549 20110508877575.758 
