18 5691822.0
21 1712035.0
7 565517.0
16 500666.0
14 1613519.0
53 5007402.0
190 30657854.0
113 16151452.0
67 4994738.0
1 194485.0
57 19326781.0
5 3190886.0
2 306356.0
4 934031.0
3 499800.0
3 671576.0
19 2319648.0
137 29383196.0
49 6214722.0
73 8200859.0
101 17345267.0
83 13092117.0
55 7749776.0
4 110054.0
85 11249327.0
124 26622916.0
4 133590.0
2 113809.0
30 1964737.0
4 490311.0
6 242458.0
7 333604.0
105 27475749.0
78 42022484.0
3 617207.0
45 17947153.0
30 7465079.0
92 36596326.0
18 2838669.0
11 3013126.0
10 1456880.0
50 16103617.0
4 103509.0
9 1050379.0
206 78279154.0
61 13984240.0
163 47284500.0
165 45554606.0
96 16583625.0
20 1581337.096
188 88242099.0
122 60860704.0
125 62230000.0
20 2076962.0
134 72921000.0
32 16855443.0
57 27983093.0
103 44878706.0
112 14059000.0
38 12381495.0
15 1014024.0
20 1255679.0
18 1705028.0
147 24635025.0
12 517301.0
192 44573176.0
87 17616455.0
33 2790742.0
110 20459995.0
24 589676.0
21 1179875.0
51 8573718.0
11 959098.0
21 1890164.0
217 104171678.0
97 29213789.0
23 6264397.0
33 8604673.0
69 18931778.0
102 41923555.0
26 5591886.0
11 1609065.0
248 68515425.0
12 245320.0
12 396443.0
93 3662307.0
80 12334277.0
64 8190785.0
153 24775370.0
93 12381338.0
5 120021.0
78 10278599.0
20 1849550.0
98 31385841.0
47 9264611.0
38 3011633.0
16 402910.0
127 27970655.0
6 1129720.0
13 2251216.0
7 195859.0
86 41856604.0
207 95780000.0
85 43329917.0
19 5943163.0
133 62082032.0
55 35559378.0
76 22628944.0
133 47435640.0
149 80887826.0
82 1776172.0
79 20780290.0
74 9956513.0
37 18882179.0
55 9360553.0
188 65213630.0
41 9831127.0
162 58829111.0
138 44584603.0
38 7523864.0
11 1732113.0
26 4743091.0
60 15680739.0
81 21415795.0
9 538092.0
35 8618139.0
22 10608258.0
21 2579123.0
2 662780.0
8 1944782.0
1 233242.0
5 746910.0
38 4593407.0
9 1315867.0
8 1240795.0
98 63451503.0
65 25931659.0
66 7880504.0
26 640147.0
17 1885136.0
23 1873734.0
117 18628876.0
81 10957782.0
10 482577.0
104 21670392.0
51 5870104.0
