0.0 21273838.179851715 3827170.330109494 1449462.761653523 72444.72838527015
0.1 21247026.949024644 3671095.340466384 1554674.1452775612 150119.56523141038
0.2 21218170.004194677 3524466.3332094476 1647858.326653719 232421.3359421582
0.30000000000000004 21187515.845945932 3386594.233105258 1730009.146047379 318796.77490142855
0.4 21155292.20565769 3256842.7108261245 1802042.4745384161 408738.6089777698
0.5 21121707.5764373 3134624.202181139 1864802.2758450836 501781.9455364802
0.6000000000000001 21086952.65002985 3019396.207299189 1919066.201170659 597500.9415003071
0.7000000000000001 21051201.662385374 2910657.8538151802 1965550.752042791 695505.7317566596
0.8 21014613.65111968 2807946.708346132 2004916.043689845 795439.5968443501
0.9 20977333.62849931 2710835.820920691 2037770.1992072028 896976.3513727993
1.0 20939493.673844576 2618930.987509233 2064673.4026080999 999817.9360380912
1.1 20901213.94940134 2531868.2163634095 2086141.6368254581 1103692.1974097916
1.2000000000000002 20862603.643803906 2449311.384489959 2102650.1308297142 1208350.8408764238
1.3 20823761.847255 2370950.071234592 2114636.538248341 1313567.5432620712
1.4000000000000001 20784778.362499528 2296497.5566220526 2122503.868210783 1419136.2126676426
1.5 20745734.455578458 2225688.9727755757 2126623.1875924524 1524869.3840535185
1.6 20706703.550228305 2158279.597412871 2127336.112387865 1630596.7399709623
1.7000000000000002 20667751.86964812 2094043.2790788305 2124957.1046001893 1736163.7466728645
1.8 20628939.029196844 2032770.9844213438 2119775.5897868974 1841430.396594917
1.9000000000000001 20590318.58341458 1974269.4584415818 2112057.909243192 1946270.048900645
2.0 20551938.530586254 1918359.9892505808 2102049.1197310393 2050568.3604321254
2.1 20513841.777888924 1864877.269437848 2089974.652666596 2154222.300006629
2.2 20476066.56998737 1813668.3467035613 2076041.8437575228 2257139.2395515437
2.3000000000000003 20438646.883768465 1764591.6569230987 2060441.3432291877 2359236.1160792466
2.4000000000000004 20401612.791735414 1717516.1333008932 2043348.4159904025 2460438.6589732864
2.5 20364990.796418756 1672320.3857301977 2024924.1403606972 2560680.6774903443
2.6 20328804.138003513 1628891.9449068035 2005316.5133079693 2659903.4037817107
2.7 20293073.07722132 1587126.5661488608 1984661.4695237267 2758054.8871060903
2.8000000000000003 20257815.155413263 1546927.5882526531 1963083.8210893099 2855089.4352447735
2.9000000000000004 20223045.433533613 1508205.3430665822 1940698.1239569648 2950967.09944284
3.0 20188776.711736828 1470876.6117938564 1917609.4769811379 3045653.1994881756
3.1 20155019.731069922 1434864.1243396937 1893914.258784847 3139117.8858055333
3.2 20121783.358679485 1400096.098302467 1869700.8073305672 3231335.7356874775
3.3000000000000003 20089074.757837076 1366505.8144713775 1845050.046682116 3322285.3810094222
3.4000000000000004 20056899.543988172 1334031.22593718 1820036.0650910535 3411949.164983589
3.5 20025261.92793776 1302614.598148375 1794726.6482158313 3500312.825698028
3.6 19994164.84720041 1272202.1774543195 1769183.77098219 3587365.204363073
3.7 19963610.086462885 1242743.8858699787 1743464.051317158 3673097.97634997
3.8000000000000003 19933598.388033736 1214193.0399756348 1717619.168734608 3757505.403256011
3.9000000000000004 19904129.553085875 1186506.0920298 1691696.2505159792 3840584.104368332
4.0 19875202.534434773 1159642.391525803 1665738.2280139208 3922332.8460254883
4.1000000000000005 19846815.521536283 1133563.9655629655 1639784.1654077943 4002752.3474929393
4.2 19818966.01833399 1108235.3165327874 1613869.5630568624 4081845.1020763405
4.3 19791650.914535794 1083623.2357399531 1588026.637428353 4159615.212295877
4.4 19764866.55085335 1059696.6316879857 1562284.5794222585 4236068.238036387
4.5 19738608.7786952 1036426.371860724 1536669.7927717012 4311211.056672355
4.6000000000000005 19712873.014765296 1013785.1369241505 1511206.114065958 4385051.734244576
4.7 19687654.290982112 991747.2863590475 1485915.0158219046 4457599.406836911
4.800000000000001 19662947.300100405 970288.7346140844 1460815.7939179216 4528864.171367564
4.9 19638746.437386673 949386.8369417728 1435925.7406013724 4598856.985070154
5.0 19615045.838671286 929020.2841467556 1411260.304186004 4667589.572995926
5.1000000000000005 19591839.415073942 909169.0055375653 1386833.2364683033 4735074.342920157
5.2 19569120.88467534 889814.0794297402 1362656.728811449 4801324.307083442
5.300000000000001 19546883.801385663 870937.6506003829 1338741.5377714182 4866353.010242506
5.4 19525121.581240423 852522.8541422775 1315097.1010715913 4930174.463545675
5.5 19503827.526335288 834553.7452098434 1291731.6446693346 4992803.0837855
5.6000000000000005 19482994.84659451 817015.2341898424 1268652.2816001524 5054253.637615463
