7 749641.8316892507
1 193660.04104182927
3 355120.45331165055
9 975781.2534987335
10 1095104.0913121859
39 5837776.504177868
9 975781.2534987335
10 1095104.0913121859
4 445636.41441805
28 3792954.926109745
9 975781.2534987335
1 193660.04104182927
1 193660.04104182927
1 193660.04104182927
2 270874.1161762261
23 2953129.6093381015
6 643305.4856435002
1 193660.04104182927
21 2634821.7234496325
2 270874.1161762261
15 1747075.092052997
30 4145428.946891944
16 1887571.0105302597
32 4506826.2121660495
20 2479681.7697296697
16 1887571.0105302597
9 975781.2534987335
74 13771288.464515502
19 2327309.126823285
26 3449743.555833351
18 2177778.472452858
1 193660.04104182927
2 270874.1161762261
1 193660.04104182927
2 270874.1161762261
4 445636.41441805
2 270874.1161762261
2 270874.1161762261
3 355120.45331165055
1 193660.04104182927
3 355120.45331165055
2 270874.1161762261
1 193660.04104182927
2 270874.1161762261
8 860553.0957881238
2 270874.1161762261
2 270874.1161762261
2 270874.1161762261
2 270874.1161762261
1 193660.04104182927
1 193660.04104182927
2 270874.1161762261
1 193660.04104182927
2 270874.1161762261
1 193660.04104182927
1 193660.04104182927
2 270874.1161762261
1 193660.04104182927
5 541848.3768826261
1 193660.04104182927
2 270874.1161762261
41 6235877.432801005
3 355120.45331165055
8 860553.0957881238
2 270874.1161762261
2 270874.1161762261
2 270874.1161762261
5 541848.3768826261
1 193660.04104182927
2 270874.1161762261
1 193660.04104182927
4 445636.41441805
3 355120.45331165055
2 270874.1161762261
2 270874.1161762261
12 1345281.27654955
3 355120.45331165055
3 355120.45331165055
4 445636.41441805
12 1345281.27654955
6 643305.4856435002
2 270874.1161762261
2 270874.1161762261
1 193660.04104182927
4 445636.41441805
3 355120.45331165055
15 1747075.092052997
3 355120.45331165055
1 193660.04104182927
44 6847061.490546563
7 749641.8316892507
7 749641.8316892507
12 1345281.27654955
8 860553.0957881238
5 541848.3768826261
21 2634821.7234496325
2 270874.1161762261
2 270874.1161762261
4 445636.41441805
1 193660.04104182927
10 1095104.0913121859
3 355120.45331165055
8 860553.0957881238
4 445636.41441805
3 355120.45331165055
3 355120.45331165055
3 355120.45331165055
2 270874.1161762261
3 355120.45331165055
3 355120.45331165055
2 270874.1161762261
4 445636.41441805
11 1218327.7526600985
11 1218327.7526600985
2 270874.1161762261
2 270874.1161762261
13 1475812.4943931769
111 23976241.620858356
8 860553.0957881238
67 12034727.176808322
38 5641610.298740904
72 13268228.594599806
20 2479681.7697296697
29 3968056.11703058
54 8998608.894560933
24 3116171.4122988903
2 270874.1161762261
5 541848.3768826261
2 270874.1161762261
2 270874.1161762261
1 193660.04104182927
1 193660.04104182927
1 193660.04104182927
2 270874.1161762261
1 193660.04104182927
4 445636.41441805
8 860553.0957881238
10 1095104.0913121859
6 643305.4856435002
3 355120.45331165055
6 643305.4856435002
1 193660.04104182927
1 193660.04104182927
5 541848.3768826261
7 749641.8316892507
25 3281727.410228182
3 355120.45331165055
8 860553.0957881238
6 643305.4856435002
19 2327309.126823285
4 445636.41441805
6 643305.4856435002
3 355120.45331165055
9 975781.2534987335
3 355120.45331165055
6 643305.4856435002
23 2953129.6093381015
4 445636.41441805
11 1218327.7526600985
30 4145428.946891944
9 975781.2534987335
34 4876838.856604561
7 749641.8316892507
2 270874.1161762261
15 1747075.092052997
150 36323846.932741396
89 17710718.729284942
108 23089988.162141025
10 1095104.0913121859
55 9222922.459149651
29 3968056.11703058
58 9905365.576320976
95 19364485.87926886
55 9222922.459149651
54 8998608.894560933
41 6235877.432801005
52 8554831.700680785
70 12770643.805545906
18 2177778.472452858
59 10135961.804157522
12 1345281.27654955
30 4145428.946891944
38 5641610.298740904
33 4690773.751239962
28 3792954.926109745
15 1747075.092052997
38 5641610.298740904
44 6847061.490546563
154 37671301.5455049
2 270874.1161762261
41 6235877.432801005
86 16900102.009039808
47 7474510.789854433
66 11792257.632185966
19 2327309.126823285
19 2327309.126823285
14 1609784.880835822
13 1475812.4943931769
47 7474510.789854433
62 10836887.719993602
33 4690773.751239962
72 13268228.594599806
1 193660.04104182927
19 2327309.126823285
6 643305.4856435002
37 5447403.80276617
35 5064987.233684012
9 975781.2534987335
6 643305.4856435002
5 541848.3768826261
10 1095104.0913121859
48 7687171.754778407
4 445636.41441805
2 270874.1161762261
35 5064987.233684012
54 8998608.894560933
8 860553.0957881238
3 355120.45331165055
18 2177778.472452858
13 1475812.4943931769
30 4145428.946891944
7 749641.8316892507
4 445636.41441805
2 270874.1161762261
10 1095104.0913121859
41 6235877.432801005
4 445636.41441805
18 2177778.472452858
4 445636.41441805
16 1887571.0105302597
14 1609784.880835822
10 1095104.0913121859
2 270874.1161762261
7 749641.8316892507
5 541848.3768826261
7 749641.8316892507
5 541848.3768826261
1 193660.04104182927
2 270874.1161762261
2 270874.1161762261
4 445636.41441805
3 355120.45331165055
19 2327309.126823285
19 2327309.126823285
7 749641.8316892507
5 541848.3768826261
4 445636.41441805
34 4876838.856604561
1 193660.04104182927
11 1218327.7526600985
1 193660.04104182927
